Date,Symbol,Company_Name,Open,High,Low,Close,Volume,Previous_Close,Change,SMA_50,SMA_200,RSI_14,MACD,MACD_Signal,MACD_Histogram
2016-03-30,PTC,PTC,9.318824921593338,9.349991679416018,9.250258529948614,9.262724876403809,604500,9.287657737731934,-0.024932861328125,10.095388259887692,11.31498501777649,34.166031410925925,-0.1130763255815807,-0.0199648972095447,-0.093111428372036
2016-03-31,PTC,PTC,9.28765872168891,9.412325760468493,9.27519237448485,9.362459182739258,1480000,9.262724876403809,0.0997343063354492,10.115990505218504,11.333253259658813,35.70449440098581,-0.0648478221112842,0.0033129598834642,-0.0681607819947485
2016-04-01,PTC,PTC,9.381158201930164,9.630491069344632,9.318824687848323,9.568158149719238,3765000,9.362459182739258,0.2056989669799804,10.132739887237548,11.35218933582306,39.07414488103559,-0.0125022387326456,0.0203531553821513,-0.032855394114797
2016-04-04,PTC,PTC,9.568157535933755,9.599323696518962,9.418557230625304,9.574390411376951,762500,9.568158149719238,0.006232261657713,10.140597190856932,11.370344352722167,39.17816922617098,0.0335477163415127,0.0285670039108506,0.0049807124306621
2016-04-05,PTC,PTC,9.561925119970434,10.197724852855467,9.505825073603344,10.185257911682127,20059500,9.574390411376951,0.6108675003051758,10.146604404449462,11.388291463851928,51.707036701827725,0.0912016801205961,0.0273218258031851,0.063879854317411
2016-04-06,PTC,PTC,10.185257340901456,10.746256584221058,10.185257340901456,10.571722984313965,14528000,10.185257911682127,0.3864650726318377,10.142252407073975,11.40276005268097,63.66804320388389,0.1012651148748879,0.0113518622238323,0.0899132526510556
2016-04-07,PTC,PTC,10.634055855978556,10.634055855978556,10.35355684570412,10.453289985656738,1907500,10.571722984313965,-0.1184329986572265,10.13043659210205,11.41632143497467,61.10794414436122,0.0732875988951295,-0.0111264509389315,0.0844140498340611
2016-04-08,PTC,PTC,10.334857042391576,10.534323333998048,10.31615663171114,10.490690231323242,2484500,10.453289985656738,0.0374002456665039,10.127227535247805,11.429485216140748,62.39723339300082,0.0485707460148603,-0.0322299633974468,0.0808007094123071
2016-04-11,PTC,PTC,10.478224713226664,10.565492119335188,10.129158655531684,10.241358757019045,2009500,10.490690231323242,-0.2493314743041974,10.122341346740722,11.443168964385986,56.74818954192332,0.0125085452014221,-0.0524301407505236,0.0649386859519458
2016-04-12,PTC,PTC,10.15409101242532,10.160323293647776,9.942157189019516,10.104223251342772,1821000,10.241358757019045,-0.137135505676273,10.119521865844725,11.456261248588564,53.15386725795518,-0.008315401656052,-0.06866481223851,0.060349410582458
2016-04-13,PTC,PTC,10.0979917426677,10.14785831865243,9.84242479767537,9.998258590698242,1528500,10.104223251342772,-0.1059646606445294,10.118648738861085,11.470074558258055,50.18348368703916,-0.0208104910430098,-0.0837521648841246,0.0629416738411148
2016-04-14,PTC,PTC,10.00448991490632,10.490689875909815,9.979557223756643,10.266289710998535,5944500,9.998258590698242,0.2680311203002929,10.120160369873046,11.484841866493223,58.965072856539216,-0.0256669416342951,-0.0994875833444033,0.0738206417101081
2016-04-15,PTC,PTC,10.379107780390772,10.452106390838154,10.067203475964902,10.166747093200684,2879500,10.266289710998535,-0.0995426177978515,10.11670955657959,11.500672726631164,56.32972861545549,-0.0587826425776114,-0.1179427437719303,0.0591601011943189
2016-04-18,PTC,PTC,10.1601109386843,10.206564540617377,10.027385276790609,10.053930282592772,856500,10.166747093200684,-0.1128168106079119,10.110073280334472,11.51837990283966,53.16423547531997,-0.0900600504410782,-0.13273276907051,0.0426727186294318
2016-04-19,PTC,PTC,10.053929799808303,10.087111213688372,9.907932591348528,9.927841186523438,1850000,10.053930282592772,-0.1260890960693341,10.106224269866944,11.5367218542099,49.35430499420592,-0.1171846295730478,-0.143400948727868,0.0262163191548201
2016-04-20,PTC,PTC,9.92120469029906,9.987567517478114,9.854842496002831,9.874751091003418,441000,9.927841186523438,-0.0530900955200195,10.103569774627683,11.554951930046082,47.69062315497784,-0.1372627898170026,-0.149955028516573,0.0126922386995703
2016-04-21,PTC,PTC,9.96102404811561,10.093749090043003,9.722118339763377,9.801753997802734,1181500,9.874751091003418,-0.0729970932006836,10.105958862304687,11.573058624267578,45.40069293761857,-0.1554877367690021,-0.1531280881914656,-0.0023596485775365
2016-04-22,PTC,PTC,9.755298515100192,9.888023540111064,9.63584630903183,9.742026329040527,756500,9.801753997802734,-0.059727668762207,10.109409694671632,11.590894026756288,43.52221691102624,-0.1690553252179363,-0.1525381760470815,-0.0165171491708548
2016-04-25,PTC,PTC,9.708845528944488,9.854843382136636,9.708845528944488,9.78184413909912,1304000,9.742026329040527,0.0398178100585919,10.114055080413818,11.61093689441681,44.46931751439566,-0.17783215256107,-0.1484088887543677,-0.0294232638067022
2016-04-26,PTC,PTC,9.821662473736945,9.881388900082293,9.370396703912448,9.615938186645508,1882000,9.78184413909912,-0.1659059524536115,10.123611278533936,11.628447670936584,39.36409235072344,-0.1905021033568399,-0.1410530728026922,-0.0494490305541477
2016-04-27,PTC,PTC,9.65575576974824,9.761935799270994,9.589392934855068,9.688937187194824,1050500,9.615938186645508,0.0729990005493164,10.136485595703125,11.645868902206422,40.90040556911192,-0.1870103857102467,-0.1286908151641553,-0.0583195705460914
2016-04-28,PTC,PTC,9.722117907621952,9.76193573487176,9.589392871594097,9.596029281616213,2759000,9.688937187194824,-0.0929079055786115,10.147899932861328,11.663844213485715,38.04266136872852,-0.1872661587232844,-0.1141109225276324,-0.073155236195652
2016-04-29,PTC,PTC,9.596027850323791,9.65575426584858,9.310668590764392,9.430121421813965,2287500,9.596029281616213,-0.1659078598022478,10.161172428131104,11.68383939743042,32.641855397768936,-0.1754090326741284,-0.0958221134787194,-0.079586919195409
2016-05-02,PTC,PTC,9.456668207149018,9.609301846357798,9.38366959268607,9.476576805114746,8211500,9.430121421813965,0.0464553833007812,10.177763080596923,11.70310878753662,33.39883030120595,-0.140831187407171,-0.0759253836798671,-0.0649058037273039
2016-05-03,PTC,PTC,9.596028349892466,9.980931233442666,9.556210526508762,9.82829761505127,16876500,9.476576805114746,0.3517208099365234,10.1948846244812,11.7220751953125,39.904747742925366,-0.0993788321129578,-0.0596989327480411,-0.0396798993649166
2016-05-04,PTC,PTC,9.848207135896027,10.034022185757395,9.821662128772974,9.88802433013916,23719000,9.82829761505127,0.0597267150878906,10.208555335998534,11.740802989006042,41.169299621846974,-0.0808366162638751,-0.0497789579068119,-0.0310576583570631
2016-05-05,PTC,PTC,9.954386380865213,10.412287875916562,9.954386380865213,10.266290664672852,17202000,9.88802433013916,0.3782663345336914,10.225676879882812,11.756439599990845,50.59901333808055,-0.0620754664252469,-0.0420145433175461,-0.0200609231077007
2016-05-06,PTC,PTC,10.286200301097573,10.445470347416215,10.034022411318263,10.087112426757812,6828500,10.266290664672852,-0.179178237915039,10.236427631378174,11.768947687149048,45.06447790445938,-0.0757408915448252,-0.0369993125406209,-0.0387415790042042
2016-05-09,PTC,PTC,10.26629104713103,10.26629104713103,10.020749583201615,10.107020378112791,3014000,10.087112426757812,0.0199079513549786,10.24784194946289,11.781892137527466,45.591447497495245,-0.073837655141812,-0.0273139177895699,-0.0465237373522421
2016-05-10,PTC,PTC,10.053930800021629,10.246382260212629,10.034022202866115,10.08047580718994,1610500,10.107020378112791,-0.0265445709228515,10.259256324768067,11.794348216056823,44.79213496823524,-0.072361422559684,-0.0156829834515093,-0.0566784391081746
2016-05-11,PTC,PTC,10.120293699866842,10.120293699866842,9.868115813694704,9.94111442565918,3623000,10.08047580718994,-0.1393613815307599,10.271068859100344,11.806477484703064,40.53314656100898,-0.0667219632418465,-0.0015133736744657,-0.0652085895673808
2016-05-12,PTC,PTC,9.954386711120604,10.053930325078666,9.894660289592624,9.954386711120604,2720000,9.94111442565918,0.013272285461424,10.283279571533203,11.81781892299652,40.81157103385971,-0.0443639386731558,0.0147887737173794,-0.0591527123905352
2016-05-13,PTC,PTC,10.014113442695644,10.219837086680478,9.954387019318473,9.974295616149902,4515000,9.954386711120604,0.0199089050292986,10.29695026397705,11.829412131309509,41.2058218904507,-0.0165330354535786,0.0295769518150133,-0.0461099872685919
2016-05-16,PTC,PTC,10.02074973130194,10.385743411285828,10.000840501828623,10.253018379211426,9822500,9.974295616149902,0.2787227630615234,10.308630046844485,11.841223936080931,47.12374798981193,0.0172027093866571,0.0411044486321612,-0.0239017392455041
2016-05-17,PTC,PTC,10.286199612292569,10.418924642003642,10.153474582581495,10.18665599822998,4546000,10.253018379211426,-0.0663623809814453,10.31752264022827,11.851076550483704,45.38974435457516,0.0316325211526695,0.0470798834435373,-0.0154473622908677
2016-05-18,PTC,PTC,10.180020481425569,10.279564104219247,10.087112636037329,10.093749046325684,2462500,10.18665599822998,-0.0929069519042968,10.32814064025879,11.861543760299682,42.95795474905079,0.0563469957444517,0.0509417240162542,0.0054052717281975
2016-05-19,PTC,PTC,10.10701992152578,10.757372856140137,10.040657725908735,10.757372856140137,23266000,10.093749046325684,0.6636238098144531,10.340218620300291,11.872510857582093,60.96376285164639,0.0965316766610264,0.0495904060842048,0.0469412705768216
2016-05-20,PTC,PTC,10.896735348553063,10.91000816792505,10.472014621892434,10.518468856811523,12759000,10.757372856140137,-0.2389039993286132,10.343669490814207,11.8785337972641,54.60293615583077,0.0788488752801868,0.0378550884399994,0.0409937868401873
2016-05-23,PTC,PTC,10.551648529300888,10.750737001636733,10.45210492601576,10.664464950561523,3776500,10.518468856811523,0.14599609375,10.35269479751587,11.8856098651886,60.16622362472668,0.0794570687180247,0.0276066417299526,0.051850426988072
2016-05-24,PTC,PTC,10.691010920361512,10.863553762134348,10.598103090280103,10.624648094177246,3948000,10.664464950561523,-0.0398168563842773,10.358800182342527,11.891673159599303,59.11120315521842,0.064212548706422,0.0146440349829345,0.0495685137234874
2016-05-25,PTC,PTC,10.68437420969744,10.737464215993745,10.55164856107388,10.564921379089355,2811000,10.624648094177246,-0.0597267150878906,10.368223667144775,11.897900195121766,57.54497328979964,0.0478750769241038,0.0022519065520627,0.0456231703720411
2016-05-26,PTC,PTC,10.551650404214312,10.618013240118216,10.452106783241367,10.472015380859377,1383500,10.564921379089355,-0.0929059982299786,10.37831081390381,11.904850044250487,55.05846741961345,0.0324074228119943,-0.0091538860409475,0.0415613088529419
2016-05-27,PTC,PTC,10.485286190744556,10.545012605029545,10.418923367565062,10.458741188049316,2097500,10.472015380859377,-0.0132741928100603,10.38760154724121,11.912653260231018,54.70652166695783,0.0216532106877789,-0.019544213254183,0.0411974239419619
2016-05-30,PTC,PTC,10.418923894440924,10.452105307708624,10.133565259257448,10.15347385406494,3696000,10.458741188049316,-0.3052673339843768,10.395697803497317,11.919745173454285,45.61102917228311,0.0089635237798937,-0.0298435692396735,0.0388070930195672
2016-05-31,PTC,PTC,10.126929230025423,10.498559300496668,10.126929230025423,10.266290664672852,4616000,10.15347385406494,0.1128168106079119,10.409103050231934,11.92857551574707,48.98684559413265,0.0237182552408956,-0.0395453424945653,0.0632635977354609
2016-06-01,PTC,PTC,10.299471904028676,10.545013354634966,10.29283549466241,10.452105522155762,1798500,10.266290664672852,0.1858148574829101,10.422231483459472,11.936665034294128,55.23976299238151,0.0307188626038996,-0.0553612419284305,0.0860801045323302
2016-06-02,PTC,PTC,10.418924650700736,10.850281788725376,10.418924650700736,10.671102523803713,5461500,10.452105522155762,0.218997001647951,10.429664115905762,11.94403757095337,64.20940022580965,0.0202880325110914,-0.0768812680615131,0.0971693005726045
2016-06-03,PTC,PTC,10.783919101630412,10.843645524069933,10.49855980903398,10.584831237792969,2792500,10.671102523803713,-0.0862712860107439,10.430595874786375,11.949113268852232,61.9492920105497,-0.01561847490259,-0.1011735932046642,0.0855551183020741
2016-06-06,PTC,PTC,10.684374038091535,10.684374038091535,10.385741966367773,10.418923377990724,1470500,10.584831237792969,-0.1659078598022443,10.43438419342041,11.954620323181151,57.11313284296011,-0.0524370719727418,-0.1225623727801827,0.0701253008074409
2016-06-07,PTC,PTC,10.379107094286615,10.438832880950224,10.2530178457146,10.266290664672852,2313500,10.418923377990724,-0.1526327133178728,10.441914882659912,11.96113365650177,51.88948581933851,-0.0817758327337188,-0.140093697982043,0.0583178652483242
2016-06-08,PTC,PTC,10.279564322086316,10.385744357418751,10.219837893991086,10.292837142944336,860000,10.266290664672852,0.0265464782714843,10.452356853485108,11.96787992477417,52.930679628164846,-0.1024925080910588,-0.154673164294124,0.0521806562030652
2016-06-09,PTC,PTC,10.34592613423109,10.38574332708918,10.120293265092362,10.199928283691406,1996500,10.292837142944336,-0.0929088592529296,10.46721664428711,11.9743874168396,49.64714306710559,-0.1301466332171053,-0.1677183283448903,0.037571695127785
